Message Number;Time [ms];ID;DLC;Data Bytes;CANopen;Node;Index;Subindex;Interpretation
1786;56820,900;0x010a;8;[0xf5 0xee 0x83 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1787;56839,400;0x070f;1;[0x05];ERR_CTRL;15;-;-;Heartbeat: Operational (1400.0 ms)
1788;56843,700;0x0100;8;[0xf9 0x7b 0x04 0x00 0x00 0x00 0x00 0x00];TIME;-;-;-;TIME ms:15353 (1984-01-01T00:00:15.353000)
1789;56871,600;0x010a;8;[0x21 0xb5 0x84 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1790;56922,000;0x010a;8;[0x13 0x7a 0x85 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1791;56971,900;0x010a;8;[0x36 0x3d 0x86 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1792;57022,500;0x010a;8;[0x6f 0x02 0x87 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1793;57073,200;0x010a;8;[0xaf 0xc8 0x87 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1794;57123,600;0x010a;8;[0xb5 0x8d 0x88 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1795;57135,100;0x0701;1;[0x05];ERR_CTRL;1;-;-;Heartbeat: Operational (1002.1 ms)
1796;57173,600;0x010a;8;[0x90 0x50 0x89 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1797;57223,500;0x010a;8;[0xde 0x13 0x8a 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1798;57274,000;0x010a;8;[0x1c 0xd9 0x8a 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1799;57300,000;0x018f;8;[0x00 0x00 0x00 0xf2 0xd8 0x77 0x00 0x00];PDO1_T;15;-;-;Transmit PDO1
1800;57307,500;0x038f;2;[0x01 0x00];PDO3_T;15;-;-;Transmit PDO3
1801;57320,100;0x028f;8;[0x00 0x00 0x7a 0x08 0x00 0x38 0x00 0x00];PDO2_T;15;-;-;Transmit PDO2
1802;57324,100;0x010a;8;[0xb0 0x9c 0x8b 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1803;57374,300;0x010a;8;[0xe6 0x60 0x8c 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1804;57425,000;0x010a;8;[0xe7 0x26 0x8d 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1805;57475,800;0x010a;8;[0x7b 0xed 0x8d 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1806;57526,000;0x010a;8;[0x79 0xb1 0x8e 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1807;57576,300;0x010a;8;[0xec 0x75 0x8f 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1808;57626,700;0x010a;8;[0xb2 0x3a 0x90 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1809;57676,600;0x010a;8;[0xbb 0xfd 0x90 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1810;57726,700;0x010a;8;[0x30 0xc1 0x91 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1811;57777,300;0x010a;8;[0x2f 0x87 0x92 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1812;57827,500;0x010a;8;[0x27 0x4b 0x93 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1813;57844,400;0x0100;8;[0xe2 0x7f 0x04 0x00 0x00 0x00 0x00 0x00];TIME;-;-;-;TIME ms:16354 (1984-01-01T00:00:16.354000)
1814;57877,600;0x010a;8;[0xac 0x0e 0x94 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1815;57928,200;0x010a;8;[0x9e 0xd4 0x94 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1816;57936,300;0x070a;1;;ERR_CTRL;10;-;-;Node-Guarding Request (RTR)
1817;57937,700;0x070a;1;[0x85];ERR_CTRL;10;-;-;Heartbeat: Operational (1201.4 ms)
1818;57978,200;0x010a;8;[0xe3 0x97 0x95 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1819;58028,800;0x010a;8;[0xb5 0x5d 0x96 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1820;58079,600;0x010a;8;[0xb7 0x23 0x97 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1821;58086,200;0x071e;1;[0x05];ERR_CTRL;30;-;-;Heartbeat: Operational (1420.1 ms)
1822;58130,200;0x010a;8;[0x88 0xe9 0x97 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1823;58137,000;0x0701;1;[0x05];ERR_CTRL;1;-;-;Heartbeat: Operational (1001.9 ms)
1824;58180,000;0x010a;8;[0x2f 0xac 0x98 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1825;58230,700;0x010a;8;[0x33 0x72 0x99 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1826;58239,400;0x070f;1;[0x05];ERR_CTRL;15;-;-;Heartbeat: Operational (1400.0 ms)
1827;58281,500;0x010a;8;[0x62 0x38 0x9a 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1828;58300,000;0x018f;8;[0x00 0x00 0x00 0xf2 0xd8 0x77 0x00 0x00];PDO1_T;15;-;-;Transmit PDO1
1829;58308,100;0x028f;8;[0x00 0x00 0x7a 0x08 0x00 0x38 0x00 0x00];PDO2_T;15;-;-;Transmit PDO2
1830;58319,500;0x038f;2;[0x01 0x00];PDO3_T;15;-;-;Transmit PDO3
1831;58331,300;0x010a;8;[0x43 0xfb 0x9a 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1832;58381,400;0x010a;8;[0xe3 0xbe 0x9b 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1833;58431,800;0x010a;8;[0xa8 0x83 0x9c 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1834;58450,500;0x060f;8;[0x40 0x00 0x62 0x01 0x00 0x00 0x00 0x00];SDO_R;15;0x6200;1;client: initiate upload request
1835;58481,700;0x010a;8;[0xa5 0x46 0x9d 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1836;58488,000;0x058f;8;[0x4f 0x00 0x62 0x01 0x09 0x00 0x00 0x00];SDO_T;15;0x6200;1;server: upload response = [0x09] = [\t]
1837;58489,100;0x060f;8;[0x40 0x00 0x62 0x02 0x00 0x00 0x00 0x00];SDO_R;15;0x6200;2;client: initiate upload request
1838;58502,100;0x0000;2;[0x81 0x02];NMT;2;-;-;NMT Reset
1839;58531,600;0x010a;8;[0x8a 0x09 0x9e 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1840;58540,000;0x058f;8;[0x4f 0x00 0x62 0x02 0x00 0x00 0x00 0x00];SDO_T;15;0x6200;2;server: upload response = [0x00] = [\x00]
1841;58541,100;0x060f;8;[0x40 0x00 0x62 0x03 0x00 0x00 0x00 0x00];SDO_R;15;0x6200;3;client: initiate upload request
1842;58581,600;0x010a;8;[0xcf 0xcc 0x9e 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1843;58588,000;0x058f;8;[0x4f 0x00 0x62 0x03 0x00 0x00 0x00 0x00];SDO_T;15;0x6200;3;server: upload response = [0x00] = [\x00]
1844;58589,100;0x060f;8;[0x40 0x00 0x62 0x04 0x00 0x00 0x00 0x00];SDO_R;15;0x6200;4;client: initiate upload request
1845;58632,200;0x010a;8;[0x87 0x92 0x9f 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1846;58640,000;0x058f;8;[0x4f 0x00 0x62 0x04 0x55 0x00 0x00 0x00];SDO_T;15;0x6200;4;server: upload response = [0x55] = [U]
1847;58641,100;0x060f;8;[0x40 0x00 0x62 0x05 0x00 0x00 0x00 0x00];SDO_R;15;0x6200;5;client: initiate upload request
1848;58682,100;0x010a;8;[0x76 0x55 0xa0 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1849;58688,000;0x058f;8;[0x4f 0x00 0x62 0x05 0x00 0x00 0x00 0x00];SDO_T;15;0x6200;5;server: upload response = [0x00] = [\x00]
1850;58689,100;0x060f;8;[0x40 0x00 0x62 0x06 0x00 0x00 0x00 0x00];SDO_R;15;0x6200;6;client: initiate upload request
1851;58732,200;0x010a;8;[0x3e 0x19 0xa1 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1852;58740,000;0x058f;8;[0x4f 0x00 0x62 0x06 0x00 0x00 0x00 0x00];SDO_T;15;0x6200;6;server: upload response = [0x00] = [\x00]
1853;58741,900;0x060f;8;[0x40 0x01 0x64 0x01 0x00 0x00 0x00 0x00];SDO_R;15;0x6401;1;client: initiate upload request
1854;58782,200;0x010a;8;[0x76 0xdc 0xa1 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1855;58788,000;0x058f;8;[0x4b 0x01 0x64 0x01 0x6b 0x00 0x00 0x00];SDO_T;15;0x6401;1;server: upload response = [0x6b 0x00] = [k\x00]
1856;58789,100;0x060f;8;[0x40 0x01 0x64 0x02 0x00 0x00 0x00 0x00];SDO_R;15;0x6401;2;client: initiate upload request
1857;58832,700;0x010a;8;[0xb4 0xa1 0xa2 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1858;58840,000;0x058f;8;[0x4b 0x01 0x64 0x02 0x82 0x08 0x00 0x00];SDO_T;15;0x6401;2;server: upload response = [0x82 0x08] = [\x82\x08]
1859;58841,100;0x060f;8;[0x40 0x01 0x64 0x03 0x00 0x00 0x00 0x00];SDO_R;15;0x6401;3;client: initiate upload request
1860;58845,300;0x0100;8;[0xcb 0x83 0x04 0x00 0x00 0x00 0x00 0x00];TIME;-;-;-;TIME ms:971 (1984-01-01T00:00:00.971000)
1861;58883,400;0x010a;8;[0x05 0x68 0xa3 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1862;58888,000;0x058f;8;[0x4b 0x01 0x64 0x03 0x2d 0x00 0x00 0x00];SDO_T;15;0x6401;3;server: upload response = [0x2d 0x00] = [-\x00]
1863;58889,100;0x060f;8;[0x40 0x01 0x64 0x04 0x00 0x00 0x00 0x00];SDO_R;15;0x6401;4;client: initiate upload request
1864;58902,000;0x0000;2;[0x81 0x03];NMT;3;-;-;NMT Reset
1865;58933,400;0x010a;8;[0x20 0x2b 0xa4 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1866;58940,000;0x058f;8;[0x4b 0x01 0x64 0x04 0x56 0x00 0x00 0x00];SDO_T;15;0x6401;4;server: upload response = [0x56 0x00] = [V\x00]
1867;58941,100;0x060f;8;[0x40 0x01 0x64 0x05 0x00 0x00 0x00 0x00];SDO_R;15;0x6401;5;client: initiate upload request
1868;58983,300;0x010a;8;[0x21 0xee 0xa4 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1869;58988,000;0x058f;8;[0x4b 0x01 0x64 0x05 0x00 0x00 0x00 0x00];SDO_T;15;0x6401;5;server: upload response = [0x00 0x00] = [\x00\x00]
1870;58989,100;0x060f;8;[0x40 0x01 0x64 0x06 0x00 0x00 0x00 0x00];SDO_R;15;0x6401;6;client: initiate upload request
1871;59033,700;0x010a;8;[0x00 0xb3 0xa5 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1872;59040,000;0x058f;8;[0x4b 0x01 0x64 0x06 0x00 0x00 0x00 0x00];SDO_T;15;0x6401;6;server: upload response = [0x00 0x00] = [\x00\x00]
1873;59041,100;0x060f;8;[0x40 0x01 0x64 0x07 0x00 0x00 0x00 0x00];SDO_R;15;0x6401;7;client: initiate upload request
1874;59084,000;0x010a;8;[0x5f 0x77 0xa6 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1875;59088,000;0x058f;8;[0x4b 0x01 0x64 0x07 0x00 0x00 0x00 0x00];SDO_T;15;0x6401;7;server: upload response = [0x00 0x00] = [\x00\x00]
1876;59089,100;0x060f;8;[0x40 0x01 0x64 0x08 0x00 0x00 0x00 0x00];SDO_R;15;0x6401;8;client: initiate upload request
1877;59134,500;0x010a;8;[0xc1 0x3c 0xa7 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1878;59138,300;0x070a;1;;ERR_CTRL;10;-;-;Node-Guarding Request (RTR)
1879;59138,900;0x0701;1;[0x05];ERR_CTRL;1;-;-;Heartbeat: Operational (1001.9 ms)
1880;59140,100;0x058f;8;[0x4b 0x01 0x64 0x08 0x0f 0x01 0x00 0x00];SDO_T;15;0x6401;8;server: upload response = [0x0f 0x01] = [\x0f\x01]
1881;59140,500;0x070a;1;[0x05];ERR_CTRL;10;-;-;Heartbeat: Operational (1202.8 ms)
1882;59141,500;0x060f;8;[0x40 0x01 0x64 0x09 0x00 0x00 0x00 0x00];SDO_R;15;0x6401;9;client: initiate upload request
1883;59184,600;0x010a;8;[0x3b 0x00 0xa8 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1884;59200,000;0x058f;8;[0x4b 0x01 0x64 0x09 0x00 0x00 0x00 0x00];SDO_T;15;0x6401;9;server: upload response = [0x00 0x00] = [\x00\x00]
1885;59201,100;0x060f;8;[0x40 0x01 0x64 0x0a 0x00 0x00 0x00 0x00];SDO_R;15;0x6401;10;client: initiate upload request
1886;59235,200;0x010a;8;[0x08 0xc6 0xa8 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1887;59248,000;0x058f;8;[0x4b 0x01 0x64 0x0a 0x00 0x00 0x00 0x00];SDO_T;15;0x6401;10;server: upload response = [0x00 0x00] = [\x00\x00]
1888;59249,100;0x060f;8;[0x40 0x01 0x64 0x0b 0x00 0x00 0x00 0x00];SDO_R;15;0x6401;11;client: initiate upload request
1889;59285,500;0x010a;8;[0x37 0x8a 0xa9 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1890;59300,000;0x058f;8;[0x4b 0x01 0x64 0x0b 0x00 0x00 0x00 0x00];SDO_T;15;0x6401;11;server: upload response = [0x00 0x00] = [\x00\x00]
1891;59301,100;0x060f;8;[0x40 0x01 0x64 0x0c 0x00 0x00 0x00 0x00];SDO_R;15;0x6401;12;client: initiate upload request
1892;59302,600;0x0000;2;[0x81 0x04];NMT;4;-;-;NMT Reset
1893;59308,000;0x018f;8;[0x00 0x00 0x00 0xf2 0xd8 0x77 0x00 0x00];PDO1_T;15;-;-;Transmit PDO1
1894;59319,500;0x038f;2;[0x01 0x00];PDO3_T;15;-;-;Transmit PDO3
1895;59328,100;0x028f;8;[0x00 0x00 0x7a 0x08 0x00 0x38 0x00 0x00];PDO2_T;15;-;-;Transmit PDO2
1896;59335,600;0x010a;8;[0x35 0x4e 0xaa 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1897;59348,000;0x058f;8;[0x4b 0x01 0x64 0x0c 0x00 0x00 0x00 0x00];SDO_T;15;0x6401;12;server: upload response = [0x00 0x00] = [\x00\x00]
1898;59386,300;0x010a;8;[0x48 0x14 0xab 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1899;59436,600;0x010a;8;[0xa2 0xd8 0xab 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1900;59487,200;0x010a;8;[0x64 0x9e 0xac 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1901;59505,800;0x071e;1;[0x05];ERR_CTRL;30;-;-;Heartbeat: Operational (1419.6 ms)
1902;59537,400;0x010a;8;[0x96 0x62 0xad 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1903;59587,600;0x010a;8;[0xa5 0x26 0xae 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1904;59638,200;0x010a;8;[0x4e 0xec 0xae 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1905;59639,400;0x070f;1;[0x05];ERR_CTRL;15;-;-;Heartbeat: Operational (1400.0 ms)
1906;59688,800;0x010a;8;[0xbd 0xb1 0xaf 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1907;59703,000;0x0000;2;[0x81 0x05];NMT;5;-;-;NMT Reset
1908;59739,100;0x010a;8;[0x3e 0x76 0xb0 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1909;59789,700;0x010a;8;[0x37 0x3c 0xb1 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1910;59839,600;0x010a;8;[0xd3 0xfe 0xb1 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1911;59845,900;0x0100;8;[0xb4 0x87 0x04 0x00 0x00 0x00 0x00 0x00];TIME;-;-;-;TIME ms:1972 (1984-01-01T00:00:01.972000)
1912;59890,100;0x010a;8;[0x63 0xc4 0xb2 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1913;59940,700;0x010a;8;[0xfc 0x89 0xb3 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1914;59991,400;0x010a;8;[0xf6 0x4f 0xb4 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1915;60041,500;0x010a;8;[0xdd 0x13 0xb5 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1916;60092,100;0x010a;8;[0x71 0xd9 0xb5 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1917;60103,100;0x0000;2;[0x81 0x06];NMT;6;-;-;NMT Reset
1918;60140,500;0x0701;1;[0x05];ERR_CTRL;1;-;-;Heartbeat: Operational (1001.6 ms)
1919;60142,100;0x010a;8;[0x87 0x9c 0xb6 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1920;60192,500;0x010a;8;[0x8f 0x61 0xb7 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1921;60243,400;0x010a;8;[0x3c 0x28 0xb8 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1922;60293,900;0x010a;8;[0x92 0xed 0xb8 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1923;60300,000;0x018f;8;[0x00 0x00 0x00 0xf2 0xd8 0x77 0x00 0x00];PDO1_T;15;-;-;Transmit PDO1
1924;60308,100;0x028f;8;[0x00 0x00 0x7a 0x08 0x00 0x38 0x00 0x00];PDO2_T;15;-;-;Transmit PDO2
1925;60319,500;0x038f;2;[0x01 0x00];PDO3_T;15;-;-;Transmit PDO3
1926;60340,600;0x070a;1;;ERR_CTRL;10;-;-;Node-Guarding Request (RTR)
1927;60341,800;0x070a;1;[0x85];ERR_CTRL;10;-;-;Heartbeat: Operational (1201.3 ms)
1928;60344,500;0x010a;8;[0x6a 0xb3 0xb9 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1929;60394,400;0x010a;8;[0x2b 0x76 0xba 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1930;60445,000;0x010a;8;[0xff 0x3b 0xbb 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1931;60495,600;0x010a;8;[0x3f 0x01 0xbc 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1932;60503,600;0x0000;2;[0x81 0x07];NMT;7;-;-;NMT Reset
1933;60545,500;0x010a;8;[0x86 0xc4 0xbc 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1934;60596,400;0x010a;8;[0x24 0x8b 0xbd 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1935;60647,200;0x010a;8;[0xa2 0x51 0xbe 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1936;60697,300;0x010a;8;[0x42 0x15 0xbf 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1937;60748,000;0x010a;8;[0x44 0xdb 0xbf 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1938;60798,600;0x010a;8;[0x32 0xa1 0xc0 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1939;60846,300;0x0100;8;[0x9c 0x8b 0x04 0x00 0x00 0x00 0x00 0x00];TIME;-;-;-;TIME ms:2972 (1984-01-01T00:00:02.972000)
1940;60848,300;0x010a;8;[0x6c 0x63 0xc1 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1941;60899,100;0x010a;8;[0xa1 0x29 0xc2 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1942;60903,900;0x0000;2;[0x81 0x08];NMT;8;-;-;NMT Reset
1943;60926,200;0x071e;1;[0x05];ERR_CTRL;30;-;-;Heartbeat: Operational (1420.4 ms)
1944;60949,600;0x010a;8;[0xfa 0xee 0xc2 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1945;61000,200;0x010a;8;[0x9b 0xb4 0xc3 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1946;61039,400;0x070f;1;[0x05];ERR_CTRL;15;-;-;Heartbeat: Operational (1400.0 ms)
1947;61050,900;0x010a;8;[0xa8 0x7a 0xc4 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1948;61100,800;0x010a;8;[0x86 0x3d 0xc5 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1949;61141,300;0x0701;1;[0x05];ERR_CTRL;1;-;-;Heartbeat: Operational (1000.8 ms)
1950;61151,300;0x010a;8;[0xca 0x02 0xc6 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1951;61201,900;0x010a;8;[0x89 0xc8 0xc6 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1952;61252,200;0x010a;8;[0x0c 0x8d 0xc7 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1953;61300,100;0x018f;8;[0x00 0x00 0x00 0xf2 0xd8 0x77 0x00 0x00];PDO1_T;15;-;-;Transmit PDO1
1954;61303,100;0x010a;8;[0xad 0x53 0xc8 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1955;61303,800;0x0000;2;[0x81 0x09];NMT;9;-;-;NMT Reset
1956;61307,500;0x038f;2;[0x01 0x00];PDO3_T;15;-;-;Transmit PDO3
1957;61320,100;0x028f;8;[0x00 0x00 0x7a 0x08 0x00 0x38 0x00 0x00];PDO2_T;15;-;-;Transmit PDO2
1958;61349,600;0x060f;8;[0x40 0x01 0x64 0x01 0x00 0x00 0x00 0x00];SDO_R;15;0x6401;1;client: initiate upload request
1959;61353,400;0x010a;8;[0x6a 0x18 0xc9 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1960;61388,000;0x058f;8;[0x4b 0x01 0x64 0x01 0x6b 0x00 0x00 0x00];SDO_T;15;0x6401;1;server: upload response = [0x6b 0x00] = [k\x00]
1961;61389,100;0x060f;8;[0x40 0x01 0x64 0x02 0x00 0x00 0x00 0x00];SDO_R;15;0x6401;2;client: initiate upload request
1962;61403,500;0x010a;8;[0xd9 0xdb 0xc9 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1963;61428,100;0x058f;8;[0x4b 0x01 0x64 0x02 0x7d 0x08 0x00 0x00];SDO_T;15;0x6401;2;server: upload response = [0x7d 0x08] = [}\x08]
1964;61429,200;0x060f;8;[0x40 0x01 0x64 0x03 0x00 0x00 0x00 0x00];SDO_R;15;0x6401;3;client: initiate upload request
1965;61453,900;0x010a;8;[0xf1 0xa0 0xca 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1966;61468,100;0x058f;8;[0x4b 0x01 0x64 0x03 0x2d 0x00 0x00 0x00];SDO_T;15;0x6401;3;server: upload response = [0x2d 0x00] = [-\x00]
1967;61469,100;0x060f;8;[0x40 0x01 0x64 0x04 0x00 0x00 0x00 0x00];SDO_R;15;0x6401;4;client: initiate upload request
1968;61504,700;0x010a;8;[0x5c 0x67 0xcb 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1969;61520,100;0x058f;8;[0x4b 0x01 0x64 0x04 0x56 0x00 0x00 0x00];SDO_T;15;0x6401;4;server: upload response = [0x56 0x00] = [V\x00]
1970;61521,100;0x060f;8;[0x40 0x01 0x64 0x05 0x00 0x00 0x00 0x00];SDO_R;15;0x6401;5;client: initiate upload request
1971;61541,400;0x070a;1;;ERR_CTRL;10;-;-;Node-Guarding Request (RTR)
1972;61543,500;0x070a;1;[0x05];ERR_CTRL;10;-;-;Heartbeat: Operational (1201.7 ms)
1973;61555,400;0x010a;8;[0x5b 0x2d 0xcc 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1974;61568,100;0x058f;8;[0x4b 0x01 0x64 0x05 0x00 0x00 0x00 0x00];SDO_T;15;0x6401;5;server: upload response = [0x00 0x00] = [\x00\x00]
1975;61569,100;0x060f;8;[0x40 0x01 0x64 0x06 0x00 0x00 0x00 0x00];SDO_R;15;0x6401;6;client: initiate upload request
1976;61605,300;0x010a;8;[0x28 0xf0 0xcc 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1977;61608,100;0x058f;8;[0x4b 0x01 0x64 0x06 0x00 0x00 0x00 0x00];SDO_T;15;0x6401;6;server: upload response = [0x00 0x00] = [\x00\x00]
1978;61609,100;0x060f;8;[0x40 0x01 0x64 0x07 0x00 0x00 0x00 0x00];SDO_R;15;0x6401;7;client: initiate upload request
1979;61655,100;0x010a;8;[0xe9 0xb2 0xcd 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1980;61660,100;0x058f;8;[0x4b 0x01 0x64 0x07 0x00 0x00 0x00 0x00];SDO_T;15;0x6401;7;server: upload response = [0x00 0x00] = [\x00\x00]
1981;61661,100;0x060f;8;[0x40 0x01 0x64 0x08 0x00 0x00 0x00 0x00];SDO_R;15;0x6401;8;client: initiate upload request
1982;61705,200;0x010a;8;[0xae 0x76 0xce 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1983;61708,100;0x058f;8;[0x4b 0x01 0x64 0x08 0x0f 0x01 0x00 0x00];SDO_T;15;0x6401;8;server: upload response = [0x0f 0x01] = [\x0f\x01]
1984;61709,100;0x060f;8;[0x40 0x01 0x64 0x09 0x00 0x00 0x00 0x00];SDO_R;15;0x6401;9;client: initiate upload request
1985;61755,900;0x010a;8;[0xaf 0x3c 0xcf 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1986;61760,100;0x058f;8;[0x4b 0x01 0x64 0x09 0x00 0x00 0x00 0x00];SDO_T;15;0x6401;9;server: upload response = [0x00 0x00] = [\x00\x00]
1987;61761,100;0x060f;8;[0x40 0x01 0x64 0x0a 0x00 0x00 0x00 0x00];SDO_R;15;0x6401;10;client: initiate upload request
1988;61806,600;0x010a;8;[0x74 0x02 0xd0 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1989;61808,100;0x058f;8;[0x4b 0x01 0x64 0x0a 0x00 0x00 0x00 0x00];SDO_T;15;0x6401;10;server: upload response = [0x00 0x00] = [\x00\x00]
1990;61809,100;0x060f;8;[0x40 0x01 0x64 0x0b 0x00 0x00 0x00 0x00];SDO_R;15;0x6401;11;client: initiate upload request
1991;61847,400;0x0100;8;[0x85 0x8f 0x04 0x00 0x00 0x00 0x00 0x00];TIME;-;-;-;TIME ms:3973 (1984-01-01T00:00:03.973000)
1992;61856,600;0x010a;8;[0x0e 0xc6 0xd0 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
1993;61860,100;0x058f;8;[0x4b 0x01 0x64 0x0b 0x00 0x00 0x00 0x00];SDO_T;15;0x6401;11;server: upload response = [0x00 0x00] = [\x00\x00]
1994;61861,100;0x060f;8;[0x40 0x01 0x64 0x0c 0x00 0x00 0x00 0x00];SDO_R;15;0x6401;12;client: initiate upload request
1995;61907,400;0x010a;8;[0x76 0x8c 0xd1 0x11 0x99 0x8c 0x00 0x00];NONE;10;-;-;
