Message Number;Time [ms];ID;DLC;Data Bytes;CANopen;Node;Index;Subindex;Interpretation
1473;108309,100;0x065a;8;[0x60 0x00 0x00 0x00 0x00 0x00 0x00 0x00];SDO_R;90;-;-;client: upload segment request (!T)
1474;108318,000;0x05da;8;[0x00 0x04 0x00 0x00 0x06 0x05 0x00 0x00];SDO_T;90;-;-;server: upload segment response (!T) = [0x04 0x00 0x00 0x06 0x05 0x00 0x00] = [\x04\x00\x00\x06\x05\x00\x00]
1475;108319,000;0x065a;8;[0x70 0x00 0x00 0x00 0x00 0x00 0x00 0x00];SDO_R;90;-;-;client: upload segment request (T)
1476;108328,000;0x05da;8;[0x10 0x06 0x06 0x00 0x00 0x06 0x07 0x00];SDO_T;90;-;-;server: upload segment response (T) = [0x06 0x06 0x00 0x00 0x06 0x07 0x00] = [\x06\x06\x00\x00\x06\x07\x00]
1477;108329,100;0x065a;8;[0x60 0x00 0x00 0x00 0x00 0x00 0x00 0x00];SDO_R;90;-;-;client: upload segment request (!T)
1478;108338,000;0x05da;8;[0x00 0x00 0x06 0x08 0x00 0x00 0x06 0x09];SDO_T;90;-;-;server: upload segment response (!T) = [0x00 0x06 0x08 0x00 0x00 0x06 0x09] = [\x00\x06\x08\x00\x00\x06\t]
1479;108339,100;0x065a;8;[0x70 0x00 0x00 0x00 0x00 0x00 0x00 0x00];SDO_R;90;-;-;client: upload segment request (T)
1480;108345,000;0x010a;8;[0x64 0xb0 0x9f 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1481;108348,100;0x05da;8;[0x1b 0x00 0x00 0x08 0x00 0x00 0x06 0x09];SDO_T;90;-;-;server: upload segment response (T) = [0x00 0x00] = [\x00\x00] (last segment)
1482;108349,100;0x065a;8;[0x2f 0x59 0x25 0x01 0x00 0x00 0x00 0x00];SDO_R;90;0x2559;1;client: download request = [0x00] = [\x00]
1483;108358,000;0x05da;8;[0x60 0x59 0x25 0x01 0x00 0x00 0x00 0x00];SDO_T;90;0x2559;1;server: initiate download response
1484;108359,000;0x065a;8;[0x2f 0x59 0x25 0x01 0x00 0x00 0x00 0x00];SDO_R;90;0x2559;1;client: download request = [0x00] = [\x00]
1485;108368,000;0x05da;8;[0x60 0x59 0x25 0x01 0x00 0x00 0x00 0x00];SDO_T;90;0x2559;1;server: initiate download response
1486;108369,000;0x065a;8;[0x2f 0x59 0x25 0x01 0x00 0x00 0x00 0x00];SDO_R;90;0x2559;1;client: download request = [0x00] = [\x00]
1487;108370,000;0x018f;8;[0x00 0x00 0x00 0x00 0x00 0x01 0x00 0x18];PDO1_T;15;-;-;Transmit PDO1
1488;108378,000;0x05da;8;[0x60 0x59 0x25 0x01 0x00 0x00 0x00 0x00];SDO_T;90;0x2559;1;server: initiate download response
1489;108379,000;0x065a;8;[0x2f 0x59 0x25 0x01 0x00 0x00 0x00 0x00];SDO_R;90;0x2559;1;client: download request = [0x00] = [\x00]
1490;108381,200;0x028f;4;[0x00 0x00 0x00 0x00];PDO2_T;15;-;-;Transmit PDO2
1491;108388,000;0x05da;8;[0x60 0x59 0x25 0x01 0x00 0x00 0x00 0x00];SDO_T;90;0x2559;1;server: initiate download response
1492;108389,000;0x065a;8;[0x2f 0x59 0x25 0x01 0x00 0x00 0x00 0x00];SDO_R;90;0x2559;1;client: download request = [0x00] = [\x00]
1493;108395,400;0x010a;8;[0x23 0x75 0xa0 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1494;108398,100;0x05da;8;[0x60 0x59 0x25 0x01 0x00 0x00 0x00 0x00];SDO_T;90;0x2559;1;server: initiate download response
1495;108399,000;0x065a;8;[0x2f 0x59 0x25 0x01 0x00 0x00 0x00 0x00];SDO_R;90;0x2559;1;client: download request = [0x00] = [\x00]
1496;108408,000;0x05da;8;[0x60 0x59 0x25 0x01 0x00 0x00 0x00 0x00];SDO_T;90;0x2559;1;server: initiate download response
1497;108409,000;0x065a;8;[0x2f 0x59 0x25 0x01 0x00 0x00 0x00 0x00];SDO_R;90;0x2559;1;client: download request = [0x00] = [\x00]
1498;108418,000;0x05da;8;[0x60 0x59 0x25 0x01 0x00 0x00 0x00 0x00];SDO_T;90;0x2559;1;server: initiate download response
1499;108419,000;0x065a;8;[0x2f 0x59 0x25 0x01 0x00 0x00 0x00 0x00];SDO_R;90;0x2559;1;client: download request = [0x00] = [\x00]
1500;108420,100;0x060f;8;[0x40 0x13 0x20 0x01 0x00 0x00 0x00 0x00];SDO_R;15;0x2013;1;client: initiate upload request
1501;108428,000;0x05da;8;[0x60 0x59 0x25 0x01 0x00 0x00 0x00 0x00];SDO_T;90;0x2559;1;server: initiate download response
1502;108429,000;0x065a;8;[0x2f 0x59 0x25 0x01 0x00 0x00 0x00 0x00];SDO_R;90;0x2559;1;client: download request = [0x00] = [\x00]
1503;108438,000;0x05da;8;[0x60 0x59 0x25 0x01 0x00 0x00 0x00 0x00];SDO_T;90;0x2559;1;server: initiate download response
1504;108439,000;0x065a;8;[0x2f 0x59 0x25 0x01 0x00 0x00 0x00 0x00];SDO_R;90;0x2559;1;client: download request = [0x00] = [\x00]
1505;108446,000;0x010a;8;[0xd3 0x3a 0xa1 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1506;108448,000;0x05da;8;[0x60 0x59 0x25 0x01 0x00 0x00 0x00 0x00];SDO_T;90;0x2559;1;server: initiate download response
1507;108449,000;0x065a;8;[0x2f 0x59 0x25 0x01 0x80 0x00 0x00 0x00];SDO_R;90;0x2559;1;client: download request = [0x80] = [\x80]
1508;108458,000;0x05da;8;[0x60 0x59 0x25 0x01 0x00 0x00 0x00 0x00];SDO_T;90;0x2559;1;server: initiate download response
1509;108459,000;0x065a;8;[0x2f 0x59 0x25 0x02 0x00 0x00 0x00 0x00];SDO_R;90;0x2559;2;client: download request = [0x00] = [\x00]
1510;108468,100;0x05da;8;[0x60 0x59 0x25 0x02 0x00 0x00 0x00 0x00];SDO_T;90;0x2559;2;server: initiate download response
1511;108496,600;0x010a;8;[0x79 0x00 0xa2 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1512;108499,900;0x0100;8;[0xa1 0x2f 0x01 0x00 0x00 0x00 0x00 0x00];TIME;-;-;-;TIME ms:12193 (1984-01-01T00:00:12.193000)
1513;108518,800;0x0701;1;[0x05];ERR_CTRL;1;-;-;Heartbeat: Operational
1514;108529,600;0x058f;8;[0x4f 0x13 0x20 0x01 0x03 0x00 0x00 0x00];SDO_T;15;0x2013;1;server: upload response = [0x03] = [\x03]
1515;108530,600;0x060f;8;[0x40 0x13 0x20 0x02 0x00 0x00 0x00 0x00];SDO_R;15;0x2013;2;client: initiate upload request
1516;108547,000;0x010a;8;[0x20 0xc5 0xa2 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1517;108597,500;0x010a;8;[0xa1 0x8a 0xa3 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1518;108647,900;0x010a;8;[0xc1 0x4f 0xa4 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1519;108649,600;0x058f;8;[0x4f 0x13 0x20 0x02 0x00 0x00 0x00 0x00];SDO_T;15;0x2013;2;server: upload response = [0x00] = [\x00]
1520;108650,700;0x060f;8;[0x40 0x13 0x20 0x03 0x00 0x00 0x00 0x00];SDO_R;15;0x2013;3;client: initiate upload request
1521;108698,400;0x010a;8;[0xbf 0x14 0xa5 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1522;108701,600;0x058f;8;[0x4f 0x13 0x20 0x03 0x00 0x00 0x00 0x00];SDO_T;15;0x2013;3;server: upload response = [0x00] = [\x00]
1523;108702,700;0x060f;8;[0x40 0x13 0x20 0x04 0x00 0x00 0x00 0x00];SDO_R;15;0x2013;4;client: initiate upload request
1524;108705,100;0x0000;2;[0x81 0x22];NMT;34;-;-;NMT Reset
1525;108748,900;0x010a;8;[0xfd 0xd9 0xa5 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1526;108749,800;0x058f;8;[0x4f 0x13 0x20 0x04 0x00 0x00 0x00 0x00];SDO_T;15;0x2013;4;server: upload response = [0x00] = [\x00]
1527;108751,000;0x060f;8;[0x40 0x13 0x20 0x05 0x00 0x00 0x00 0x00];SDO_R;15;0x2013;5;client: initiate upload request
1528;108799,300;0x010a;8;[0xdf 0x9e 0xa6 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1529;108801,600;0x058f;8;[0x4f 0x13 0x20 0x05 0x00 0x00 0x00 0x00];SDO_T;15;0x2013;5;server: upload response = [0x00] = [\x00]
1530;108802,600;0x060f;8;[0x40 0x13 0x20 0x06 0x00 0x00 0x00 0x00];SDO_R;15;0x2013;6;client: initiate upload request
1531;108849,600;0x058f;8;[0x4f 0x13 0x20 0x06 0x00 0x00 0x00 0x00];SDO_T;15;0x2013;6;server: upload response = [0x00] = [\x00]
1532;108850,500;0x010a;8;[0x10 0x65 0xa7 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1533;108851,500;0x060f;8;[0x40 0x13 0x20 0x07 0x00 0x00 0x00 0x00];SDO_R;15;0x2013;7;client: initiate upload request
1534;108900,400;0x010a;8;[0x05 0x2a 0xa8 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1535;108909,600;0x058f;8;[0x4f 0x13 0x20 0x07 0x00 0x00 0x00 0x00];SDO_T;15;0x2013;7;server: upload response = [0x00] = [\x00]
1536;108910,600;0x060f;8;[0x40 0x13 0x20 0x08 0x00 0x00 0x00 0x00];SDO_R;15;0x2013;8;client: initiate upload request
1537;108949,600;0x058f;8;[0x4f 0x13 0x20 0x08 0x00 0x00 0x00 0x00];SDO_T;15;0x2013;8;server: upload response = [0x00] = [\x00]
1538;108950,700;0x060f;8;[0x40 0x13 0x20 0x09 0x00 0x00 0x00 0x00];SDO_R;15;0x2013;9;client: initiate upload request
1539;108951,600;0x010a;8;[0x36 0xee 0xa8 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1540;108989,600;0x058f;8;[0x4f 0x13 0x20 0x09 0x00 0x00 0x00 0x00];SDO_T;15;0x2013;9;server: upload response = [0x00] = [\x00]
1541;108990,600;0x060f;8;[0x40 0x13 0x20 0x0a 0x00 0x00 0x00 0x00];SDO_R;15;0x2013;10;client: initiate upload request
1542;109001,200;0x010a;8;[0x97 0xb3 0xa9 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1543;109029,600;0x058f;8;[0x4f 0x13 0x20 0x0a 0x00 0x00 0x00 0x00];SDO_T;15;0x2013;10;server: upload response = [0x00] = [\x00]
1544;109030,600;0x060f;8;[0x40 0x13 0x20 0x0b 0x00 0x00 0x00 0x00];SDO_R;15;0x2013;11;client: initiate upload request
1545;109037,400;0x075a;1;[0x7f];ERR_CTRL;90;-;-;Heartbeat: Preoperational
1546;109051,600;0x010a;8;[0xa8 0x78 0xaa 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1547;109061,300;0x065a;8;[0x23 0x20 0x26 0x03 0x00 0x06 0x08 0x02];SDO_R;90;0x2620;3;client: download request = [0x00 0x06 0x08 0x02] = [\x00\x06\x08\x02]
1548;109068,000;0x05da;8;[0x60 0x20 0x26 0x03 0x00 0x00 0x00 0x00];SDO_T;90;0x2620;3;server: initiate download response
1549;109069,600;0x058f;8;[0x4f 0x13 0x20 0x0b 0x00 0x00 0x00 0x00];SDO_T;15;0x2013;11;server: upload response = [0x00] = [\x00]
1550;109070,600;0x060f;8;[0x40 0x13 0x20 0x0c 0x00 0x00 0x00 0x00];SDO_R;15;0x2013;12;client: initiate upload request
1551;109102,200;0x010a;8;[0x2c 0x3e 0xab 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1552;109106,000;0x0000;2;[0x81 0x23];NMT;35;-;-;NMT Reset
1553;109129,600;0x058f;8;[0x4f 0x13 0x20 0x0c 0x00 0x00 0x00 0x00];SDO_T;15;0x2013;12;server: upload response = [0x00] = [\x00]
1554;109130,600;0x060f;8;[0x40 0x13 0x20 0x0d 0x00 0x00 0x00 0x00];SDO_R;15;0x2013;13;client: initiate upload request
1555;109152,700;0x010a;8;[0x79 0x03 0xac 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1556;109169,500;0x058f;8;[0x4f 0x13 0x20 0x0d 0x00 0x00 0x00 0x00];SDO_T;15;0x2013;13;server: upload response = [0x00] = [\x00]
1557;109170,700;0x060f;8;[0x40 0x13 0x20 0x0e 0x00 0x00 0x00 0x00];SDO_R;15;0x2013;14;client: initiate upload request
1558;109203,000;0x010a;8;[0x26 0xc8 0xac 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1559;109209,600;0x058f;8;[0x4f 0x13 0x20 0x0e 0x00 0x00 0x00 0x00];SDO_T;15;0x2013;14;server: upload response = [0x00] = [\x00]
1560;109210,600;0x060f;8;[0x40 0x13 0x20 0x0f 0x00 0x00 0x00 0x00];SDO_R;15;0x2013;15;client: initiate upload request
1561;109253,700;0x010a;8;[0x15 0x8e 0xad 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1562;109261,600;0x058f;8;[0x4f 0x13 0x20 0x0f 0x00 0x00 0x00 0x00];SDO_T;15;0x2013;15;server: upload response = [0x00] = [\x00]
1563;109262,600;0x060f;8;[0x40 0x13 0x20 0x10 0x00 0x00 0x00 0x00];SDO_R;15;0x2013;16;client: initiate upload request
1564;109304,300;0x010a;8;[0xd7 0x53 0xae 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1565;109309,600;0x058f;8;[0x4f 0x13 0x20 0x10 0x00 0x00 0x00 0x00];SDO_T;15;0x2013;16;server: upload response = [0x00] = [\x00]
1566;109310,600;0x060f;8;[0x40 0x13 0x20 0x11 0x00 0x00 0x00 0x00];SDO_R;15;0x2013;17;client: initiate upload request
1567;109354,800;0x010a;8;[0xef 0x18 0xaf 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1568;109361,600;0x058f;8;[0x4f 0x13 0x20 0x11 0x00 0x00 0x00 0x00];SDO_T;15;0x2013;17;server: upload response = [0x00] = [\x00]
1569;109362,600;0x060f;8;[0x40 0x13 0x20 0x12 0x00 0x00 0x00 0x00];SDO_R;15;0x2013;18;client: initiate upload request
1570;109405,200;0x010a;8;[0x02 0xde 0xaf 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1571;109409,600;0x058f;8;[0x4f 0x13 0x20 0x12 0x00 0x00 0x00 0x00];SDO_T;15;0x2013;18;server: upload response = [0x00] = [\x00]
1572;109410,700;0x060f;8;[0x40 0x13 0x20 0x13 0x00 0x00 0x00 0x00];SDO_R;15;0x2013;19;client: initiate upload request
1573;109455,800;0x010a;8;[0x8c 0xa3 0xb0 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1574;109461,500;0x058f;8;[0x4f 0x13 0x20 0x13 0x00 0x00 0x00 0x00];SDO_T;15;0x2013;19;server: upload response = [0x00] = [\x00]
1575;109462,700;0x060f;8;[0x40 0x13 0x20 0x14 0x00 0x00 0x00 0x00];SDO_R;15;0x2013;20;client: initiate upload request
1576;109499,700;0x0100;8;[0x88 0x33 0x01 0x00 0x00 0x00 0x2c 0xf7];TIME;-;-;-;TIME ms:13192 (1984-01-01T00:00:13.192000)
1577;109505,900;0x010a;8;[0x50 0x67 0xb1 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1578;109506,700;0x0000;2;[0x81 0x24];NMT;36;-;-;NMT Reset
1579;109509,600;0x058f;8;[0x4f 0x13 0x20 0x14 0x00 0x00 0x00 0x00];SDO_T;15;0x2013;20;server: upload response = [0x00] = [\x00]
1580;109510,600;0x060f;8;[0x40 0x13 0x20 0x15 0x00 0x00 0x00 0x00];SDO_R;15;0x2013;21;client: initiate upload request
1581;109519,800;0x0701;1;[0x05];ERR_CTRL;1;-;-;Heartbeat: Operational
1582;109556,500;0x010a;8;[0xd5 0x2c 0xb2 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1583;109569,600;0x058f;8;[0x4f 0x13 0x20 0x15 0x00 0x00 0x00 0x00];SDO_T;15;0x2013;21;server: upload response = [0x00] = [\x00]
1584;109570,600;0x060f;8;[0x40 0x13 0x20 0x16 0x00 0x00 0x00 0x00];SDO_R;15;0x2013;22;client: initiate upload request
1585;109607,000;0x010a;8;[0x1f 0xf2 0xb2 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1586;109609,500;0x058f;8;[0x4f 0x13 0x20 0x16 0x00 0x00 0x00 0x00];SDO_T;15;0x2013;22;server: upload response = [0x00] = [\x00]
1587;109610,600;0x060f;8;[0x40 0x13 0x20 0x17 0x00 0x00 0x00 0x00];SDO_R;15;0x2013;23;client: initiate upload request
1588;109657,700;0x010a;8;[0x38 0xb8 0xb3 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1589;109661,500;0x058f;8;[0x4f 0x13 0x20 0x17 0x00 0x00 0x00 0x00];SDO_T;15;0x2013;23;server: upload response = [0x00] = [\x00]
1590;109662,600;0x060f;8;[0x40 0x13 0x20 0x18 0x00 0x00 0x00 0x00];SDO_R;15;0x2013;24;client: initiate upload request
1591;109689,000;0x070f;1;[0x7f];ERR_CTRL;15;-;-;Heartbeat: Preoperational
1592;109689,600;0x0000;2;[0x81 0x0f];NMT;15;-;-;NMT Reset
1593;109708,300;0x010a;8;[0x0a 0x7e 0xb4 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1594;109709,500;0x058f;8;[0x4f 0x13 0x20 0x18 0x00 0x00 0x00 0x00];SDO_T;15;0x2013;24;server: upload response = [0x00] = [\x00]
1595;109733,000;0x070f;1;[0x00];ERR_CTRL;15;-;-;Heartbeat: Boot-Up
1596;109734,000;0x060f;8;[0x40 0x00 0x10 0x00 0x00 0x00 0x00 0x00];SDO_R;15;0x1000;0;client: initiate upload request
1597;109758,600;0x010a;8;[0x82 0x42 0xb5 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1598;109769,500;0x058f;8;[0x43 0x00 0x10 0x00 0x46 0x02 0x00 0xf0];SDO_T;15;0x1000;0;server: upload response = [0x46 0x02 0x00 0xf0] = [F\x02\x00\xf0]
1599;109770,500;0x060f;8;[0x40 0x0c 0x10 0x00 0x00 0x00 0x00 0x00];SDO_R;15;0x100c;0;client: initiate upload request
1600;109809,100;0x010a;8;[0x7d 0x07 0xb6 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1601;109810,100;0x058f;8;[0x80 0x0c 0x10 0x00 0x00 0x00 0x02 0x06];SDO_T;15;-;-;server: abort transfer request: "Object does not exist in the object dictionary." 
1602;109811,100;0x060f;8;[0x2b 0x17 0x10 0x00 0x78 0x05 0x00 0x00];SDO_R;15;0x1017;0;client: download request = [0x78 0x05] = [x\x05]
1603;109858,800;0x010a;8;[0xbc 0xc9 0xb6 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1604;109860,900;0x070f;1;[0x7f];ERR_CTRL;15;-;-;Heartbeat: Preoperational
1605;109869,600;0x058f;8;[0x60 0x17 0x10 0x00 0x00 0x00 0x00 0x00];SDO_T;15;0x1017;0;server: initiate download response
1606;109870,500;0x060f;8;[0x23 0x16 0x10 0x01 0x68 0x10 0x01 0x00];SDO_R;15;0x1016;1;client: download request = [0x68 0x10 0x01 0x00] = [h\x10\x01\x00]
1607;109906,900;0x0000;2;[0x81 0x25];NMT;37;-;-;NMT Reset
1608;109909,500;0x010a;8;[0xe1 0x8f 0xb7 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1609;109910,500;0x058f;8;[0x60 0x16 0x10 0x01 0x00 0x00 0x00 0x00];SDO_T;15;0x1016;1;server: initiate download response
1610;109911,500;0x060f;8;[0x40 0x40 0x30 0x01 0x00 0x00 0x00 0x00];SDO_R;15;0x3040;1;client: initiate upload request
1611;109959,900;0x010a;8;[0xa4 0x54 0xb8 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1612;109961,600;0x058f;8;[0x4b 0x40 0x30 0x01 0x00 0x00 0x00 0x00];SDO_T;15;0x3040;1;server: upload response = [0x00 0x00] = [\x00\x00]
1613;109962,600;0x060f;8;[0x40 0x40 0x30 0x02 0x00 0x00 0x00 0x00];SDO_R;15;0x3040;2;client: initiate upload request
1614;110009,500;0x058f;8;[0x4b 0x40 0x30 0x02 0x01 0x00 0x00 0x00];SDO_T;15;0x3040;2;server: upload response = [0x01 0x00] = [\x01\x00]
1615;110010,500;0x010a;8;[0x59 0x19 0xb9 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1616;110011,500;0x060f;8;[0x40 0x13 0x20 0x00 0x00 0x00 0x00 0x00];SDO_R;15;0x2013;0;client: initiate upload request
1617;110061,100;0x010a;8;[0xff 0xdf 0xb9 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1618;110069,500;0x058f;8;[0x4f 0x13 0x20 0x00 0x19 0x00 0x00 0x00];SDO_T;15;0x2013;0;server: upload response = [0x19] = [\x19]
1619;110070,600;0x060f;8;[0x2f 0x32 0x30 0x00 0x01 0x00 0x00 0x00];SDO_R;15;0x3032;0;client: download request = [0x01] = [\x01]
1620;110109,600;0x058f;8;[0x60 0x32 0x30 0x00 0x00 0x00 0x00 0x00];SDO_T;15;0x3032;0;server: initiate download response
1621;110110,600;0x060f;8;[0x40 0x00 0x10 0x00 0x00 0x00 0x00 0x00];SDO_R;15;0x1000;0;client: initiate upload request
1622;110111,600;0x010a;8;[0x71 0xa5 0xba 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1623;110149,600;0x058f;8;[0x43 0x00 0x10 0x00 0x46 0x02 0x00 0xf0];SDO_T;15;0x1000;0;server: upload response = [0x46 0x02 0x00 0xf0] = [F\x02\x00\xf0]
1624;110150,600;0x060f;8;[0x40 0x11 0x20 0x00 0x00 0x00 0x00 0x00];SDO_R;15;0x2011;0;client: initiate upload request
1625;110161,900;0x010a;8;[0xc2 0x69 0xbb 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1626;110189,600;0x058f;8;[0x4f 0x11 0x20 0x00 0x02 0x00 0x00 0x00];SDO_T;15;0x2011;0;server: upload response = [0x02] = [\x02]
1627;110190,600;0x060f;8;[0x40 0x08 0x10 0x00 0x00 0x00 0x00 0x00];SDO_R;15;0x1008;0;client: initiate upload request
1628;110212,300;0x010a;8;[0xc7 0x2e 0xbc 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1629;110229,600;0x058f;8;[0x41 0x08 0x10 0x00 0x20 0x00 0x00 0x00];SDO_T;15;0x1008;0;server: initiate upload response length=32 bytes
1630;110230,700;0x060f;8;[0x60 0x00 0x00 0x00 0x00 0x00 0x00 0x00];SDO_R;15;-;-;client: upload segment request (!T)
1631;110262,900;0x010a;8;[0x1e 0xf4 0xbc 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1632;110269,500;0x058f;8;[0x00 0x62 0x65 0x74 0x61 0x2e 0x74 0x7a];SDO_T;15;-;-;server: upload segment response (!T) = [0x62 0x65 0x74 0x61 0x2e 0x74 0x7a] = [beta.tz]
1633;110270,600;0x060f;8;[0x70 0x00 0x00 0x00 0x00 0x00 0x00 0x00];SDO_R;15;-;-;client: upload segment request (T)
1634;110307,200;0x0000;2;[0x81 0x26];NMT;38;-;-;NMT Reset
1635;110312,700;0x010a;8;[0xea 0xb6 0xbd 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1636;110321,600;0x058f;8;[0x10 0x20 0x20 0x20 0x00 0x00 0x00 0x00];SDO_T;15;-;-;server: upload segment response (T) = [0x20 0x20 0x20 0x00 0x00 0x00 0x00] = [   \x00\x00\x00\x00]
1637;110322,600;0x060f;8;[0x60 0x00 0x00 0x00 0x00 0x00 0x00 0x00];SDO_R;15;-;-;client: upload segment request (!T)
1638;110363,000;0x010a;8;[0x84 0x7b 0xbe 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1639;110369,600;0x058f;8;[0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00];SDO_T;15;-;-;server: upload segment response (!T) = [0x00 0x00 0x00 0x00 0x00 0x00 0x00] = [\x00\x00\x00\x00\x00\x00\x00]
1640;110370,600;0x060f;8;[0x70 0x00 0x00 0x00 0x00 0x00 0x00 0x00];SDO_R;15;-;-;client: upload segment request (T)
1641;110413,400;0x010a;8;[0x5b 0x40 0xbf 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1642;110421,600;0x058f;8;[0x10 0x00 0x00 0x00 0x00 0x00 0x00 0x00];SDO_T;15;-;-;server: upload segment response (T) = [0x00 0x00 0x00 0x00 0x00 0x00 0x00] = [\x00\x00\x00\x00\x00\x00\x00]
1643;110422,700;0x060f;8;[0x60 0x00 0x00 0x00 0x00 0x00 0x00 0x00];SDO_R;15;-;-;client: upload segment request (!T)
1644;110447,500;0x075a;1;[0x7f];ERR_CTRL;90;-;-;Heartbeat: Preoperational
1645;110464,100;0x010a;8;[0x42 0x06 0xc0 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1646;110469,600;0x058f;8;[0x07 0x00 0x00 0x00 0x00 0x00 0x00 0x00];SDO_T;15;-;-;server: upload segment response (!T) = [0x00 0x00 0x00 0x00] = [\x00\x00\x00\x00] (last segment)
1647;110470,600;0x060f;8;[0x40 0x18 0x10 0x01 0x00 0x00 0x00 0x00];SDO_R;15;0x1018;1;client: initiate upload request
1648;110499,500;0x0100;8;[0x70 0x37 0x01 0x00 0x00 0x00 0x2a 0xf7];TIME;-;-;-;TIME ms:14192 (1984-01-01T00:00:14.192000)
1649;110514,800;0x010a;8;[0x73 0xcc 0xc0 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1650;110520,600;0x0701;1;[0x05];ERR_CTRL;1;-;-;Heartbeat: Operational
1651;110521,500;0x058f;8;[0x43 0x18 0x10 0x01 0x0c 0x01 0x00 0x00];SDO_T;15;0x1018;1;server: upload response = [0x0c 0x01 0x00 0x00] = [\x0c\x01\x00\x00]
1652;110522,700;0x060f;8;[0x40 0x12 0x20 0x00 0x00 0x00 0x00 0x00];SDO_R;15;0x2012;0;client: initiate upload request
1653;110564,900;0x010a;8;[0xe2 0x8f 0xc1 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1654;110569,600;0x058f;8;[0x4f 0x12 0x20 0x00 0x04 0x00 0x00 0x00];SDO_T;15;0x2012;0;server: upload response = [0x04] = [\x04]
1655;110570,700;0x060f;8;[0x40 0x12 0x20 0x01 0x00 0x00 0x00 0x00];SDO_R;15;0x2012;1;client: initiate upload request
1656;110615,400;0x010a;8;[0x68 0x55 0xc2 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1657;110621,600;0x058f;8;[0x4f 0x12 0x20 0x01 0x1f 0x00 0x00 0x00];SDO_T;15;0x2012;1;server: upload response = [0x1f] = [\x1f]
1658;110622,600;0x060f;8;[0x40 0x12 0x20 0x02 0x00 0x00 0x00 0x00];SDO_R;15;0x2012;2;client: initiate upload request
1659;110665,900;0x010a;8;[0x88 0x1a 0xc3 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
1660;110669,500;0x058f;8;[0x4f 0x12 0x20 0x02 0x92 0x00 0x00 0x00];SDO_T;15;0x2012;2;server: upload response = [0x92] = [\x92]
1661;110670,600;0x060f;8;[0x40 0x12 0x20 0x03 0x00 0x00 0x00 0x00];SDO_R;15;0x2012;3;client: initiate upload request
1662;110707,000;0x0000;2;[0x81 0x27];NMT;39;-;-;NMT Reset
1663;110716,600;0x010a;8;[0x99 0xe0 0xc3 0x04 0x99 0x8c 0x00 0x00];NONE;-;-;-;
